searched_query,searched_channel,searched_district,searched_state,name,href,rating,category,latitude,longitude
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Cappuccino Hotel,https://www.google.com/maps/place/Cappuccino+Hotel/data=!4m10!3m9!1s0x31da6e9c8be415bd:0xb68274e14ec4ef1c!5m2!4m1!1i2!8m2!3d1.5560755!4d103.7895285!16s%2Fg%2F1hdzv548d!19sChIJvRXki5xu2jERHO_ETuF0grY?authuser=0&hl=en&rclk=1,3.2,2-star hotel,1.5560755,103.7895285
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Olive Hotel Johor Bahru,https://www.google.com/maps/place/Olive+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da6d6851af90df:0xf34822bb25e480f0!5m2!4m1!1i2!8m2!3d1.4978585!4d103.7427418!16s%2Fg%2F11bwn8768d!19sChIJ35CvUWht2jER8IDkJbsiSPM?authuser=0&hl=en&rclk=1,3.9,2-star hotel,1.4978585,103.7427418
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Tebrau CT,https://www.google.com/maps/place/Hotel+Tebrau+CT/data=!4m10!3m9!1s0x31da6c20e122339f:0x12341f36a910bed0!5m2!4m1!1i2!8m2!3d1.5513857!4d103.7953986!16s%2Fg%2F11b73nzy1_!19sChIJnzMi4SBs2jER0L4QqTYfNBI?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.5513857,103.7953986
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Atelier Hotel Abiad Johor Bahru,https://www.google.com/maps/place/Atelier+Hotel+Abiad+Johor+Bahru/data=!4m10!3m9!1s0x31da6d1b46e07ef7:0x2a77cdb8a9d91841!5m2!4m1!1i2!8m2!3d1.4832917!4d103.7670277!16s%2Fg%2F11vyt0xdlz!19sChIJ937gRhtt2jERQRjZqbjNdyo?authuser=0&hl=en&rclk=1,4.4,Resort hotel,1.4832917,103.7670277
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Ghazrin's Classic Hotel JB,https://www.google.com/maps/place/Ghazrin%27s+Classic+Hotel+JB/data=!4m10!3m9!1s0x31da6d681613be69:0xf043b486cc3fd60a!5m2!4m1!1i2!8m2!3d1.497!4d103.741843!16s%2Fg%2F11fxdxmm9w!19sChIJab4TFmht2jERCtY_zIa0Q_A?authuser=0&hl=en&rclk=1,3.6,3-star hotel,1.497,103.741843
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Fragrance Hotel Johor,https://www.google.com/maps/place/Fragrance+Hotel+Johor/data=!4m10!3m9!1s0x31da73048669fa41:0xaea1bf36d05b3ddf!5m2!4m1!1i2!8m2!3d1.5275121!4d103.6652488!16s%2Fg%2F11fhzl7rh8!19sChIJQfpphgRz2jER3z1b0Da_oa4?authuser=0&hl=en&rclk=1,3.5,3-star hotel,1.5275121,103.6652488
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,V8 Hotel,https://www.google.com/maps/place/V8+Hotel/data=!4m10!3m9!1s0x31da736a5b70aaef:0x781e7a201ccd8ce7!5m2!4m1!1i2!8m2!3d1.4986346!4d103.656658!16s%2Fg%2F11cn3q5tfv!19sChIJ76pwW2pz2jER54zNHCB6Hng?authuser=0&hl=en&rclk=1,4.0,4-star hotel,1.4986346,103.656658
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Zoom inn boutique hotel - Danga Bay,https://www.google.com/maps/place/Zoom+inn+boutique+hotel+-+Danga+Bay/data=!4m10!3m9!1s0x31da73f675a11289:0x3c110f8691df5934!5m2!4m1!1i2!8m2!3d1.4834985!4d103.7180307!16s%2Fg%2F11p0fjxvzy!19sChIJiRKhdfZz2jERNFnfkYYPETw?authuser=0&hl=en&rclk=1,3.7,2-star hotel,1.4834985,103.7180307
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,ibis Styles Johor Iskandar Puteri,https://www.google.com/maps/place/ibis+Styles+Johor+Iskandar+Puteri/data=!4m10!3m9!1s0x31da0bb7183ba77d:0xa3663d93c12398f7!5m2!4m1!1i2!8m2!3d1.4725196!4d103.591817!16s%2Fg%2F11fj16j3mt!19sChIJfac7GLcL2jER95gjwZM9ZqM?authuser=0&hl=en&rclk=1,4.4,3-star hotel,1.4725196,103.591817
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,I-hotel Johor Bahru,https://www.google.com/maps/place/I-hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da7340a9399e15:0x30ea253734ad83ac!5m2!4m1!1i2!8m2!3d1.491851!4d103.660318!16s%2Fg%2F1q62m0d1z!19sChIJFZ45qUBz2jERrIOtNDcl6jA?authuser=0&hl=en&rclk=1,3.4,2-star hotel,1.491851,103.660318
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel 101 Permas,https://www.google.com/maps/place/Hotel+101+Permas/data=!4m10!3m9!1s0x31da6c9959e795d1:0xb7c83ba381cf93cf!5m2!4m1!1i2!8m2!3d1.5000415!4d103.8151757!16s%2Fg%2F11b6dflbyr!19sChIJ0ZXnWZls2jERz5PPgaM7yLc?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.5000415,103.8151757
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Jb Central Hotel Sdn. Bhd.,https://www.google.com/maps/place/Jb+Central+Hotel+Sdn.+Bhd./data=!4m10!3m9!1s0x31da12dd2205aa6d:0x5e251375da0149d4!5m2!4m1!1i2!8m2!3d1.4603928!4d103.7650705!16s%2Fg%2F1tmxt2_z!19sChIJbaoFIt0S2jER1EkB2nUTJV4?authuser=0&hl=en&rclk=1,3.4,3-star hotel,1.4603928,103.7650705
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"hotel ciq, Jalan Trus","https://www.google.com/maps/place/hotel+ciq,+Jalan+Trus/data=!4m10!3m9!1s0x31da12e7e41553db:0x5ee559f97fa6cf92!5m2!4m1!1i2!8m2!3d1.4624726!4d103.7623374!16s%2Fg%2F11f4wt5w95!19sChIJ21MV5OcS2jERks-mf_lZ5V4?authuser=0&hl=en&rclk=1",3.9,3-star hotel,1.4624726,103.7623374
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Molek Garden Hotel Johor Bahru,https://www.google.com/maps/place/Molek+Garden+Hotel+Johor+Bahru/data=!4m10!3m9!1s0x31da6c46db2b4c4d:0x798bc7befaedf2e!5m2!4m1!1i2!8m2!3d1.5310344!4d103.7914251!16s%2Fg%2F11b7xy_mr4!19sChIJTUwr20Zs2jERLt-u73u8mAc?authuser=0&hl=en&rclk=1,4.0,2-star hotel,1.5310344,103.7914251
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Mood Hotel,https://www.google.com/maps/place/Mood+Hotel/data=!4m10!3m9!1s0x31da73a772be37df:0xfbbc53c535678b8b!5m2!4m1!1i2!8m2!3d1.5172779!4d103.6669453!16s%2Fg%2F12hx_mt36!19sChIJ3ze-cqdz2jERi4tnNcVTvPs?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.5172779,103.6669453
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Golden Court Hotel,https://www.google.com/maps/place/Golden+Court+Hotel/data=!4m10!3m9!1s0x31da6d49d2b06b59:0xc58b24d1769f5106!5m2!4m1!1i2!8m2!3d1.4703296!4d103.7579381!16s%2Fg%2F11g6xqsdm9!19sChIJWWuw0klt2jERBlGfdtEki8U?authuser=0&hl=en&rclk=1,3.5,3-star hotel,1.4703296,103.7579381
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel 187,https://www.google.com/maps/place/Hotel+187/data=!4m10!3m9!1s0x31da6d3aa59bf423:0xa12050a758ea0223!5m2!4m1!1i2!8m2!3d1.4872513!4d103.7631986!16s%2Fg%2F1yg56gwn8!19sChIJI_SbpTpt2jERIwLqWKdQIKE?authuser=0&hl=en&rclk=1,4.0,Hotel,1.4872513,103.7631986
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,HomeStay 21 Hotel,https://www.google.com/maps/place/HomeStay+21+Hotel/data=!4m10!3m9!1s0x31da6d304a3a5799:0x591f194c56ed33ec!5m2!4m1!1i2!8m2!3d1.4844412!4d103.7620532!16s%2Fg%2F11c2pc5tj9!19sChIJmVc6SjBt2jER7DPtVkwZH1k?authuser=0&hl=en&rclk=1,4.3,3-star hotel,1.4844412,103.7620532
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Zamburger Grand Jade,https://www.google.com/maps/place/Hotel+Zamburger+Grand+Jade/data=!4m10!3m9!1s0x31da12ddb9c458cf:0xf52683b6b8e4eacc!5m2!4m1!1i2!8m2!3d1.4599854!4d103.7678406!16s%2Fg%2F12jsycxz0!19sChIJz1jEud0S2jERzOrkuLaDJvU?authuser=0&hl=en&rclk=1,3.9,2-star hotel,1.4599854,103.7678406
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Ghazrin Budget Hotel Dataran Larkin,https://www.google.com/maps/place/Ghazrin+Budget+Hotel+Dataran+Larkin/data=!4m10!3m9!1s0x31da6d6839c3e4bb:0x3121e191821130ed!5m2!4m1!1i2!8m2!3d1.4971661!4d103.7424625!16s%2Fg%2F11bw65d34l!19sChIJu-TDOWht2jER7TARgpHhITE?authuser=0&hl=en&rclk=1,3.4,Hotel,1.4971661,103.7424625
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,OYO 1230 Zen Zeng Budget Hotel,https://www.google.com/maps/place/OYO+1230+Zen+Zeng+Budget+Hotel/data=!4m10!3m9!1s0x31da12c8c55530c5:0xbf73bbb431c6b8e2!5m2!4m1!1i2!8m2!3d1.4699337!4d103.7585486!16s%2Fg%2F1td4m6gc!19sChIJxTBVxcgS2jER4rjGMbS7c78?authuser=0&hl=en&rclk=1,3.5,1-star hotel,1.4699337,103.7585486
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Koho Hotel,https://www.google.com/maps/place/Koho+Hotel/data=!4m10!3m9!1s0x31da6d1830257b39:0x115c96b183968240!5m2!4m1!1i2!8m2!3d1.4978742!4d103.7644622!16s%2Fg%2F11b5vzdv78!19sChIJOXslMBht2jERQIKWg7GWXBE?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.4978742,103.7644622
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,HOTEL LEGEND,https://www.google.com/maps/place/HOTEL+LEGEND/data=!4m10!3m9!1s0x31da6ca205cb62e9:0xb4d0fc1d676f4bec!5m2!4m1!1i2!8m2!3d1.4954222!4d103.8151296!16s%2Fg%2F11f0ksxhct!19sChIJ6WLLBaJs2jER7EtvZx380LQ?authuser=0&hl=en&rclk=1,4.0,3-star hotel,1.4954222,103.8151296
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,milan hotel,https://www.google.com/maps/place/milan+hotel/data=!4m10!3m9!1s0x31da6dec480a3387:0x18eef80c9364b2e3!5m2!4m1!1i2!8m2!3d1.4984359!4d103.7892601!16s%2Fg%2F11shz78wc2!19sChIJhzMKSOxt2jER47Jkkwz47hg?authuser=0&hl=en&rclk=1,4.3,2-star hotel,1.4984359,103.7892601
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Lavender Inn Permas Jaya,https://www.google.com/maps/place/Lavender+Inn+Permas+Jaya/data=!4m10!3m9!1s0x31da6c9f3e3e54c1:0x42acd943d22c3488!5m2!4m1!1i2!8m2!3d1.4967255!4d103.8179355!16s%2Fg%2F1vnrn423!19sChIJwVQ-Pp9s2jERiDQs0kPZrEI?authuser=0&hl=en&rclk=1,4.0,2-star hotel,1.4967255,103.8179355
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Vistaria,https://www.google.com/maps/place/Hotel+Vistaria/data=!4m10!3m9!1s0x31da6e842aa21fb1:0xe5fe1ad37657743b!5m2!4m1!1i2!8m2!3d1.5594949!4d103.7808079!16s%2Fg%2F1t_tgtwg!19sChIJsR-iKoRu2jERO3RXdtMa_uU?authuser=0&hl=en&rclk=1,3.6,2-star hotel,1.5594949,103.7808079
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Austin Park Hotel,https://www.google.com/maps/place/Austin+Park+Hotel/data=!4m10!3m9!1s0x31da6f8c13560f11:0x2aae0514d7ed9a56!5m2!4m1!1i2!8m2!3d1.5618506!4d103.7754272!16s%2Fg%2F11g3074h17!19sChIJEQ9WE4xv2jERVprt1xQFrio?authuser=0&hl=en&rclk=1,4.0,3-star hotel,1.5618506,103.7754272
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,OYO 1037 I Style Jb,https://www.google.com/maps/place/OYO+1037+I+Style+Jb/data=!4m10!3m9!1s0x31da6c3fc3243c25:0x994f8acacb75d65f!5m2!4m1!1i2!8m2!3d1.5348583!4d103.7975407!16s%2Fg%2F11c3sqf9l1!19sChIJJTwkwz9s2jERX9Z1y8qKT5k?authuser=0&hl=en&rclk=1,3.3,2-star hotel,1.5348583,103.7975407
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Thy Executive Hotel,https://www.google.com/maps/place/Thy+Executive+Hotel/data=!4m10!3m9!1s0x31da6c7423d33b75:0x78e48bedd2b0db79!5m2!4m1!1i2!8m2!3d1.5283578!4d103.8176304!16s%2Fg%2F1tgh529r!19sChIJdTvTI3Rs2jEReduw0u2L5Hg?authuser=0&hl=en&rclk=1,4.0,3-star hotel,1.5283578,103.8176304
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel JB,https://www.google.com/maps/place/Hotel+JB/data=!4m10!3m9!1s0x31da12dd46c26961:0x7777b53bc4aaf41d!5m2!4m1!1i2!8m2!3d1.4595566!4d103.7647919!16s%2Fg%2F1tj47_g1!19sChIJYWnCRt0S2jERHfSqxDu1d3c?authuser=0&hl=en&rclk=1,3.7,2-star hotel,1.4595566,103.7647919
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,HereHotel,https://www.google.com/maps/place/HereHotel/data=!4m10!3m9!1s0x31da73a77cb6fff7:0x5799b9d112d20042!5m2!4m1!1i2!8m2!3d1.5159213!4d103.6673126!16s%2Fg%2F1tfsqdg2!19sChIJ9_-2fKdz2jERQgDSEtG5mVc?authuser=0&hl=en&rclk=1,3.4,2-star hotel,1.5159213,103.6673126
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Ocean Paradise Hotel,https://www.google.com/maps/place/Ocean+Paradise+Hotel/data=!4m7!3m6!1s0x31da12dd42c351e3:0x92e946bf18fa54ad!8m2!3d1.459055!4d103.765028!16s%2Fg%2F11c54ywx2n!19sChIJ41HDQt0S2jERrVT6GL9G6ZI?authuser=0&hl=en&rclk=1,4.0,Hotel,1.459055,103.765028
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,"Hotel CIQ, Wong Ah Fook","https://www.google.com/maps/place/Hotel+CIQ,+Wong+Ah+Fook/data=!4m10!3m9!1s0x31da12dd65a0fb1b:0xb093130285f14446!5m2!4m1!1i2!8m2!3d1.458178!4d103.7658893!16s%2Fg%2F11b6dnq9r4!19sChIJG_ugZd0S2jERRkTxhQITk7A?authuser=0&hl=en&rclk=1",3.8,3-star hotel,1.458178,103.7658893
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Euro Hotel Skudai,https://www.google.com/maps/place/Euro+Hotel+Skudai/data=!4m10!3m9!1s0x31da736a713e940d:0xd3aa0edf5ba077b7!5m2!4m1!1i2!8m2!3d1.4941617!4d103.6567426!16s%2Fg%2F1td5ns_t!19sChIJDZQ-cWpz2jERt3egW98OqtM?authuser=0&hl=en&rclk=1,3.2,3-star hotel,1.4941617,103.6567426
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Pariss Hotel,https://www.google.com/maps/place/Pariss+Hotel/data=!4m10!3m9!1s0x31da7333e4678187:0x3029c44289c910bd!5m2!4m1!1i2!8m2!3d1.4829019!4d103.6661872!16s%2Fg%2F1tk_g727!19sChIJh4Fn5DNz2jERvRDJiULEKTA?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.4829019,103.6661872
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Bzz Hotel Skudai,https://www.google.com/maps/place/Bzz+Hotel+Skudai/data=!4m10!3m9!1s0x31da7390dede9547:0x625e82d3b4de2ac5!5m2!4m1!1i2!8m2!3d1.5272299!4d103.6525069!16s%2Fg%2F11c1xq3kt6!19sChIJR5Xe3pBz2jERxSretNOCXmI?authuser=0&hl=en&rclk=1,4.1,3-star hotel,1.5272299,103.6525069
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Elmark Hotel Johor,https://www.google.com/maps/place/Elmark+Hotel+Johor/data=!4m10!3m9!1s0x31da6ce988ff2165:0x8a619c05da1b1a05!5m2!4m1!1i2!8m2!3d1.4977251!4d103.7926827!16s%2Fg%2F11bw_4z5fr!19sChIJZSH_iOls2jERBRob2gWcYYo?authuser=0&hl=en&rclk=1,3.7,2-star hotel,1.4977251,103.7926827
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,G5 Hotel & Serviced Apartment,https://www.google.com/maps/place/G5+Hotel+%26+Serviced+Apartment/data=!4m10!3m9!1s0x31da6cd972acb453:0xd176bf46a2f4da28!5m2!4m1!1i2!8m2!3d1.479393!4d103.7584925!16s%2Fg%2F1tcz5vpw!19sChIJU7Ssctls2jERKNr0oka_dtE?authuser=0&hl=en&rclk=1,3.5,3-star hotel,1.479393,103.7584925
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,MIICO Hotel @ Mount Austin,https://www.google.com/maps/place/MIICO+Hotel+@+Mount+Austin/data=!4m10!3m9!1s0x31da6fc4496bc887:0x87a288bfc9696bf1!5m2!4m1!1i2!8m2!3d1.5527177!4d103.791462!16s%2Fg%2F11j037m4rb!19sChIJh8hrScRv2jER8Wtpyb-Iooc?authuser=0&hl=en&rclk=1,3.9,Hotel,1.5527177,103.791462
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Ghazrins Budget Hotel,https://www.google.com/maps/place/Ghazrins+Budget+Hotel/data=!4m7!3m6!1s0x31da6d6c660db611:0xebfa119a8e39efa1!8m2!3d1.5017585!4d103.7486745!16s%2Fg%2F1ptyxsm37!19sChIJEbYNZmxt2jERoe85jpoR-us?authuser=0&hl=en&rclk=1,3.7,Hotel,1.5017585,103.7486745
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,I Leaf Boutique Hotel,https://www.google.com/maps/place/I+Leaf+Boutique+Hotel/data=!4m10!3m9!1s0x31da72afd4f30e67:0x23dd4de4ee25a3e9!5m2!4m1!1i2!8m2!3d1.4845967!4d103.7176369!16s%2Fg%2F11c3sqhm8k!19sChIJZw7z1K9y2jER6aMl7uRN3SM?authuser=0&hl=en&rclk=1,3.6,3-star hotel,1.4845967,103.7176369
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Newland Hotel,https://www.google.com/maps/place/Newland+Hotel/data=!4m10!3m9!1s0x31da6d2e84293015:0xc795c953b0ae2334!5m2!4m1!1i2!8m2!3d1.482239!4d103.7671245!16s%2Fg%2F1tfsqdfk!19sChIJFTAphC5t2jERNCOusFPJlcc?authuser=0&hl=en&rclk=1,3.4,3-star hotel,1.482239,103.7671245
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,SaffronCasa JB @ R&F Princess Cove,https://www.google.com/maps/place/SaffronCasa+JB+@+R%26F+Princess+Cove/data=!4m10!3m9!1s0x31da13a8f4fba00d:0x49d3b083dba2560b!5m2!4m1!1i2!8m2!3d1.4606023!4d103.7697578!16s%2Fg%2F11g0mv86b8!19sChIJDaD79KgT2jERC1ai24Ow00k?authuser=0&hl=en&rclk=1,4.7,4-star hotel,1.4606023,103.7697578
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hako Hotel,https://www.google.com/maps/place/Hako+Hotel/data=!4m10!3m9!1s0x31da7375d1325917:0xc0bd206aa1d28a1c!5m2!4m1!1i2!8m2!3d1.5135658!4d103.6540153!16s%2Fg%2F11dxjqn8y_!19sChIJF1ky0XVz2jERHIrSoWogvcA?authuser=0&hl=en&rclk=1,4.2,2-star hotel,1.5135658,103.6540153
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Rose Cottage Hotel,https://www.google.com/maps/place/Rose+Cottage+Hotel/data=!4m10!3m9!1s0x31da6c1137332c5d:0x70c52a1e06d13a67!5m2!4m1!1i2!8m2!3d1.539553!4d103.804901!16s%2Fg%2F1vmqzxqd!19sChIJXSwzNxFs2jERZzrRBh4qxXA?authuser=0&hl=en&rclk=1,3.7,1-star hotel,1.539553,103.804901
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Austin Paradise(HQ) - Taman Mount Austin,https://www.google.com/maps/place/Hotel+Austin+Paradise%28HQ%29+-+Taman+Mount+Austin/data=!4m10!3m9!1s0x31da6e8261925cb7:0x856832d181849bd8!5m2!4m1!1i2!8m2!3d1.554184!4d103.783716!16s%2Fg%2F1wndzldc!19sChIJt1ySYYJu2jER2JuEgdEyaIU?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.554184,103.783716
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,JS Hotel Desa Tebrau,https://www.google.com/maps/place/JS+Hotel+Desa+Tebrau/data=!4m10!3m9!1s0x31da6c20e62ecab5:0xc00afc6024aca873!5m2!4m1!1i2!8m2!3d1.5506608!4d103.7940447!16s%2Fg%2F11bxb5xlgl!19sChIJtcou5iBs2jERc6isJGD8CsA?authuser=0&hl=en&rclk=1,3.8,3-star hotel,1.5506608,103.7940447
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Hotel Time Permas,https://www.google.com/maps/place/Hotel+Time+Permas/data=!4m10!3m9!1s0x31da6b6034922689:0x746d27ce56d1232!5m2!4m1!1i2!8m2!3d1.4955986!4d103.8142181!16s%2Fg%2F1tdysw_j!19sChIJiSaSNGBr2jERMhJt5XzSRgc?authuser=0&hl=en&rclk=1,3.5,3-star hotel,1.4955986,103.8142181
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Super OYO 246 Link Inn,https://www.google.com/maps/place/Super+OYO+246+Link+Inn/data=!4m10!3m9!1s0x31da74a085076f95:0x7c418bd6b2ccc4a1!5m2!4m1!1i2!8m2!3d1.4940181!4d103.6357142!16s%2Fg%2F11b73jw306!19sChIJlW8HhaB02jERocTMstaLQXw?authuser=0&hl=en&rclk=1,3.9,3-star hotel,1.4940181,103.6357142
"hotel near Johor Bahru, Johor",hotel,Johor Bahru,Johor,Baguss City Hotel,https://www.google.com/maps/place/Baguss+City+Hotel/data=!4m10!3m9!1s0x31da12c493f0a2fd:0x15f66dda16d3d79a!5m2!4m1!1i2!8m2!3d1.464121!4d103.761867!16s%2Fg%2F11xg4yckn!19sChIJ_aLwk8QS2jERmtfTFtpt9hU?authuser=0&hl=en&rclk=1,3.7,3-star hotel,1.464121,103.761867
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,RHR Hotel - Selayang,https://www.google.com/maps/place/RHR+Hotel+-+Selayang/data=!4m10!3m9!1s0x31cc46c37e4df459:0x5bda8a747e92c2d4!5m2!4m1!1i2!8m2!3d3.255271!4d101.654215!16s%2Fg%2F11f10f66l8!19sChIJWfRNfsNGzDER1MKSfnSK2ls?authuser=0&hl=en&rclk=1,4.0,3-star hotel,3.255271,101.654215
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Mercure Selangor Selayang,https://www.google.com/maps/place/Mercure+Selangor+Selayang/data=!4m10!3m9!1s0x31cc46e5ba683761:0x7199851c9684d79e!5m2!4m1!1i2!8m2!3d3.24372!4d101.6521505!16s%2Fg%2F11f0_c74qd!19sChIJYTdouuVGzDERnteElhyFmXE?authuser=0&hl=en&rclk=1,4.1,4-star hotel,3.24372,101.6521505
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Hotel Richbaliz,https://www.google.com/maps/place/Hotel+Richbaliz/data=!4m10!3m9!1s0x31cc46f00032f62b:0x7a03bb9e0ca15239!5m2!4m1!1i2!8m2!3d3.241057!4d101.6495936!16s%2Fg%2F1hc1j7s11!19sChIJK_YyAPBGzDEROVKhDJ67A3o?authuser=0&hl=en&rclk=1,4.0,3-star hotel,3.241057,101.6495936
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Sky Hotel Selayang,https://www.google.com/maps/place/Sky+Hotel+Selayang/data=!4m10!3m9!1s0x31cc46f020d6b61b:0x3f021346ffa162b1!5m2!4m1!1i2!8m2!3d3.2401697!4d101.6485083!16s%2Fg%2F1tfg9r36!19sChIJG7bWIPBGzDERsWKh_0YTAj8?authuser=0&hl=en&rclk=1,4.0,2-star hotel,3.2401697,101.6485083
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Lavana Hotel - Sri Selayang,https://www.google.com/maps/place/Lavana+Hotel+-+Sri+Selayang/data=!4m10!3m9!1s0x31cc4708aaf6f16b:0xfff26a20d0f17e05!5m2!4m1!1i2!8m2!3d3.2354556!4d101.6727864!16s%2Fg%2F11c3_5k537!19sChIJa_H2qghHzDERBX7x0CBq8v8?authuser=0&hl=en&rclk=1,3.9,2-star hotel,3.2354556,101.6727864
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Hotel Inap Sri Gombak,https://www.google.com/maps/place/Hotel+Inap+Sri+Gombak/data=!4m10!3m9!1s0x31cc477b79c89d8b:0xb8da07dbd7dd5e0!5m2!4m1!1i2!8m2!3d3.2377944!4d101.7005079!16s%2Fg%2F11bxfcpnv5!19sChIJi53IeXtHzDER4NV9vX2gjQs?authuser=0&hl=en&rclk=1,3.4,2-star hotel,3.2377944,101.7005079
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Smile Hotel Selayang Point,https://www.google.com/maps/place/Smile+Hotel+Selayang+Point/data=!4m10!3m9!1s0x31cc46e55a80e3c3:0xce7cb6b10721968c!5m2!4m1!1i2!8m2!3d3.2413759!4d101.6503137!16s%2Fg%2F113j0qrdx!19sChIJw-OAWuVGzDERjJYhB7G2fM4?authuser=0&hl=en&rclk=1,4.4,3-star hotel,3.2413759,101.6503137
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,The Concept Hotel KL - Batu Caves,https://www.google.com/maps/place/The+Concept+Hotel+KL+-+Batu+Caves/data=!4m10!3m9!1s0x31cc4781a7879347:0x9e968993bfadff97!5m2!4m1!1i2!8m2!3d3.2351048!4d101.6887082!16s%2Fg%2F11t__q8x9v!19sChIJR5OHp4FHzDERl_-tv5OJlp4?authuser=0&hl=en&rclk=1,4.1,2-star hotel,3.2351048,101.6887082
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Super OYO Capital O 1225 Agape Hotel Selayang,https://www.google.com/maps/place/Super+OYO+Capital+O+1225+Agape+Hotel+Selayang/data=!4m10!3m9!1s0x31cc46f01c263ad1:0x38ccfabd6984388a!5m2!4m1!1i2!8m2!3d3.2405294!4d101.6483121!16s%2Fg%2F11f3bxgk_1!19sChIJ0TomHPBGzDERijiEab36zDg?authuser=0&hl=en&rclk=1,4.0,3-star hotel,3.2405294,101.6483121
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,KIP Hotel Kuala Lumpur,https://www.google.com/maps/place/KIP+Hotel+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc48749031c959:0xb7caf92dca06db43!5m2!4m1!1i2!8m2!3d3.2271004!4d101.6710434!16s%2Fg%2F11bwkz4w7q!19sChIJWckxkHRIzDERQ9sGyi35yrc?authuser=0&hl=en&rclk=1,3.9,4-star hotel,3.2271004,101.6710434
